trader_address,first_trade_ts,last_trade_ts,first_block,last_block,n_swaps,n_transactions,active_days,n_active_blocks,total_volume_usd,n_swaps_priced,avg_trade_size_usd,median_trade_size_usd,std_trade_size_usd,min_trade_size_usd,max_trade_size_usd,p90_trade_size_usd,n_pools,n_fee_tiers,n_tokens_in,n_tokens_out,tenure_days,trades_per_active_day,swaps_per_tx,size_cv,activity_ratio,pool_swap_ratio,usd_coverage,is_multi_pool,is_one_shot_trader,cohort_month,log_n_swaps,log_total_volume,log_avg_size,log_n_pools,log_tenure,hhi_volume,hhi_count,top_pool_vol_share,n_cyclic_tx,max_legs_in_tx,n_victim_trades,n_attacker_trades,n_arbitrage_trades,mev_loss_usd,victim_rate,arb_share,cyclic_share,mev_loss_per_dollar,is_mev_bot,trader_type,in_analysis_sample,n_routers,router_hhi,top_router,top_router_share,mean_price_impact,med_price_impact,p90_price_impact,n_swaps_with_pi,total_gas_usd,med_gas_usd,med_priority_gwei,gas_cost_ratio
0x448166a91e7bc50d0ac720c2fbed29e0963f5af8,2025-01-01 00:01:59.000000,2026-06-30 14:02:47.000000,21525900,25430960,266279,266279,546,260655,1843188535.5960104,266279,6922.019894907261,757.043807005839,29177.955358955474,0.100485,3820378.491146,14805.323591,298,4,154,155,545.5838888888889,487.6904761904762,1.0,4.215237142040372,0.9989317488115579,0.001119126930775615,1.0,true,false,2025-01-01 00:00:00.000000,12.49230366571464,21.33476280915181,8.842607354414653,5.700443573390687,6.303687797920323,0.10858827946875405,0.014739824537295727,0.25606186166774486,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,3,0.47176520939318967,0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,0.6363288130119161,0.0038183835921148,0.0033210148437397002,0.01047671457102528,266279,523168.8577240875,0.1527066547412033,0.056876879000000005,0.00028383903633326173
0xebedc8e9ff409b23dd251f87ccbffa8075f87255,2025-01-01 02:30:23.000000,2026-06-30 14:48:59.000000,21526640,25431191,69089,69089,546,69089,1758870002.279568,69089,25458.032425994992,8522.777165,59031.31881985002,200.09394560810765,2745931.987334,62033.110993,23,4,8,8,545.5129166666667,126.53663003663004,1.0,2.3187698810365887,0.9990614738443968,0.000332903935503481,1.0,true,false,2025-01-01 00:00:00.000000,11.14316528148284,21.287937396207067,10.144825867696976,3.1780538303479458,6.303557942591936,0.2641135773355191,0.17024306095988342,0.4737641094615562,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009073578374186249,0.0005878740991531739,0.0030616743178433214,69089,313510.9450228014,0.3021971316478858,0.053391446,0.0001782456603481089
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,2025-01-01 01:47:47.000000,2026-06-30 14:50:11.000000,21526428,25431197,68607,68607,545,68607,1751004030.882197,68607,25522.235790549024,8256.297596,70185.29045238443,201.83272235529265,6187622.070312,60625.0,23,4,8,8,545.5433333333333,125.88440366972478,1.0,2.749966383367334,0.9971761921897014,0.00033524275948518375,1.0,true,false,2025-01-01 00:00:00.000000,11.136164424990419,21.283455192864377,10.147344523721518,3.1780538303479458,6.303613596940327,0.2553003841666697,0.17047216703449325,0.4622366765781692,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.000914150498542311,0.0005870833651364649,0.0030668383402976396,68607,308943.6767296446,0.3051883924144506,0.055491860000000004,0.00017643801572175222
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,2025-01-01 00:12:23.000000,2026-06-30 14:48:47.000000,21525952,25431190,68838,68838,545,68838,1734321066.8225224,68838,25194.23961798022,8278.197321,64478.8021365708,200.55611285813464,4351855.811082,59860.952675636465,23,4,8,8,545.608611111111,126.30825688073395,1.0,2.5592676387246316,0.9970571061662545,0.0003341177837822133,1.0,true,false,2025-01-01 00:00:00.000000,11.13952572378185,21.273881858385323,10.134410351606494,3.1780538303479458,6.303733027323609,0.24536427388053325,0.16945662826332766,0.4488228860675656,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009237142417793438,0.0005892633843181394,0.003074618390973227,68838,310664.25294384407,0.3011788032881688,0.0507716305,0.00017912730167835478
0x81dc771e308c76c3e06f635abed7fb24830fb824,2025-01-01 02:09:23.000000,2026-06-30 14:50:11.000000,21526535,25431197,68549,68549,546,68549,1731416198.377324,68549,25258.081057015042,8250.377794,60181.38132182525,159.73954617961599,2356175.444773,60509.627788,23,4,8,8,545.5283333333333,125.54761904761905,1.0,2.382658491988282,0.9990332919610756,0.00033552641176384774,1.0,true,false,2025-01-01 00:00:00.000000,11.13531868499046,21.272205522932584,10.136941015868826,3.1780538303479458,6.303586151347401,0.25325947548940353,0.17093415176648583,0.459214933817596,0,1,2,0,0,0.0,0.000029176209718595456,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.000913136391474098,0.0005854541281899994,0.003067620572011709,68549,311789.37044613477,0.3002711792550856,0.050736509000000006,0.00018007765593179874
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,2025-01-01 00:18:35.000000,2026-06-30 14:48:35.000000,21525983,25431189,69514,69514,546,69514,1727501640.2134864,69514,24851.132724537307,8117.2246059402705,60814.8358183265,199.91606626828465,3727561.337195,59840.806737,23,4,8,8,545.6041666666666,127.31501831501832,1.0,2.4471655474391976,0.9988946907039677,0.00033086860200822854,1.0,true,false,2025-01-01 00:00:00.000000,11.149297835603644,21.26994206365687,10.120698851767155,3.1780538303479458,6.303724896345753,0.2507336580472588,0.17153000175905936,0.45584280049332687,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009047948972401421,0.0005834652708543997,0.0030624394590369475,69514,298037.6172082326,0.29005425509317817,0.03885282,0.00017252522965558562
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,2025-01-01 01:23:47.000000,2026-06-30 14:48:47.000000,21526308,25431190,68642,68642,546,68642,1725682744.1208277,68642,25140.333092287925,8241.8616275,61662.45696316372,200.79026584739253,3707995.219414,60379.018329,23,4,8,8,545.5590277777777,125.71794871794872,1.0,2.4527303093720487,0.9989771868190511,0.0003350718219166108,1.0,true,false,2025-01-01 00:00:00.000000,11.136674439500458,21.268888603396785,10.132268507480134,3.1780538303479458,6.3036423123562,0.254231581821059,0.17147344960748004,0.46042149969612134,0,1,1,0,0,0.0,0.000014568340083330905,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009092972713098702,0.0005861921362391165,0.0030632157072387756,68642,304148.33029797714,0.3060111733882299,0.053705064500000003,0.00017624811474424844
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,2025-01-01 00:58:47.000000,2026-06-30 14:48:35.000000,21526184,25431189,69474,69474,546,69474,1723912493.7099824,69474,24813.779165011118,8023.300655999999,58596.64876982305,201.3142576594673,4236073.553115,59039.148549,24,4,8,8,545.57625,127.24175824175825,1.0,2.361456043440886,0.9989457097705947,0.00034545297521374905,1.0,true,false,2025-01-01 00:00:00.000000,11.148722254610705,21.267862250770946,10.119194688727907,3.2188758248682006,6.303673822129188,0.251354779228259,0.17160806574039306,0.45701687906537325,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009010218640197027,0.0005817280113927792,0.003056876249007523,69474,307014.14610207436,0.28634279039208543,0.0342815695,0.00017809149085134713
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,2025-01-01 00:32:11.000000,2026-06-30 14:43:59.000000,21526051,25431166,68477,68477,546,68477,1717644712.5097072,68477,25083.527498425854,8215.013327,64299.49756361675,200.43467840036885,5846694.077929,60229.9679,23,4,8,8,545.5915277777777,125.41575091575092,1.0,2.563415275927676,0.9989177882427438,0.00033587920031543435,1.0,true,false,2025-01-01 00:00:00.000000,11.134267804781656,21.26421983674107,10.130006500720457,3.1780538303479458,6.303701773516138,0.24687891236530224,0.17110208261480472,0.4513938553832593,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009204040073356772,0.0005858760010382102,0.003072367442151114,68477,298401.3332144242,0.30145298566635004,0.051248338000000004,0.00017372704089568103
0x3a67b184803641ba107c4c75276d747d123e49ca,2025-01-01 00:20:35.000000,2026-06-30 14:11:11.000000,21525993,25431002,67136,67136,545,67136,1690794219.1384664,67136,25184.61360728173,8305.800995092795,64350.17686455096,52.294036,6493404.044287,60378.914349,57,4,31,25,545.5768055555556,123.18532110091743,1.0,2.5551385408567526,0.997115125377571,0.0008490228789323165,1.0,true,false,2025-01-01 00:00:00.000000,11.114490586783264,21.248464208232843,10.13402822188064,4.060443010546419,6.303674838556947,0.24743819179150375,0.16612091509708737,0.45208952288919435,0,1,2,0,0,0.0,0.00002979027645376549,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009191697483286324,0.00058752742764967,0.003071712307278207,67136,303249.3232362547,0.30872920622610456,0.060810629500000005,0.00017935318195656802
0x5fa60dd1d2809604496d3315ab6f878bd59f64d4,2025-01-01 00:09:11.000000,2026-06-30 14:48:35.000000,21525936,25431189,66674,66674,546,66674,1652284143.8220148,66674,24781.536188349502,7510.609387226086,63711.8940307366,200.55977853099793,4998712.356675,60505.58132,23,4,8,8,545.6106944444444,122.11355311355311,1.0,2.5709420734251878,0.9988827616242212,0.00034496205417404083,1.0,true,false,2025-01-01 00:00:00.000000,11.107585349050215,21.225424497752396,10.117894498144038,3.1780538303479458,6.303736838696722,0.20185829365580976,0.16380078444543253,0.3673491760426913,0,1,2,0,0,0.0,0.000029996700362960076,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009388912196273177,0.0005963761763041475,0.003081598575244482,66674,301165.9347191466,0.3009014319381166,0.07277799800000001,0.00018227248372819124
0x58a497019644d8c383c8d3764c32ffd43506e836,2025-01-01 00:20:59.000000,2026-06-30 14:37:59.000000,21525995,25431136,67874,67874,546,67874,1612865357.7756922,67874,23762.638974801725,7152.0041275,65292.23673132949,200.82034849879994,5110490.531232,56620.909655,23,4,8,8,545.5951388888889,124.31135531135531,1.0,2.747684581690039,0.9989111888369541,0.00033886318767127323,1.0,true,false,2025-01-01 00:00:00.000000,11.125423057236237,21.201278160054738,10.075911917254597,3.1780538303479458,6.303708380093442,0.19260657843059184,0.16501460477846414,0.3526631538851872,0,1,1,0,0,0.0,0.000014733182072664054,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009152710399522801,0.0005899817160703313,0.003065596945239335,67874,285683.60180093255,0.2807797995304194,0.052935428500000006,0.00017712799175928715
0xff5910ab899d4d8ca4ff3b99f93a62bddbeda77e,2025-01-01 01:01:59.000000,2026-06-30 14:50:11.000000,21526200,25431197,65932,65932,546,65932,1611686743.015174,65932,24444.68153575159,7438.7904625,61532.182731286375,200.2927382648807,2972814.331098,58808.59375,23,4,8,8,545.5751388888889,120.75457875457876,1.0,2.517201242376278,0.9989477404880542,0.000348844263786932,1.0,true,false,2025-01-01 00:00:00.000000,11.09639435387813,21.200547134612794,10.10420885499847,3.1780538303479458,6.303671789270569,0.19437002170051512,0.16399913818464884,0.3531083145579585,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009361913671908728,0.0005971060934146233,0.00307832292593313,65932,309392.1518055328,0.31291471699798046,0.0749323965,0.00019196792003557474
0x12dde15d3bc00d69fb6f94b5afe8cb71a364756c,2025-01-01 05:20:59.000000,2026-06-30 14:48:59.000000,21527489,25431191,65857,65857,545,65857,1600152428.7236898,65857,24297.378087730838,7487.614912,63652.05038177347,200.8887173990783,4371459.960937,57957.412127,24,4,8,8,545.3944444444444,120.83853211009175,1.0,2.619708601971136,0.9974479161371009,0.0003644259532016338,1.0,true,false,2025-01-01 00:00:00.000000,11.095256188023157,21.19336473023169,10.098164881740198,3.2188758248682006,6.303341140643478,0.1904223583821563,0.16671034398374956,0.34298903144372744,0,1,1,0,0,0.0,0.000015184414716734743,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009293521850288977,0.0005965604473778807,0.0030718238683011823,65857,297450.50272087887,0.3150289868015401,0.07910341800000001,0.00018588885494998168
0xd2700e7bbe0a8af6d6c5b3f61d27855daa425a53,2025-01-01 01:24:11.000000,2026-06-30 14:37:35.000000,21526310,25431134,66107,66107,546,66107,1594816543.8965766,66107,24124.775650030657,7439.837260305322,59697.15827112694,128.6936059039497,3130693.52948,57310.590614,23,4,8,8,545.5509722222222,121.07509157509158,1.0,2.474516618812622,0.9989919106355588,0.0003479207950746517,1.0,true,false,2025-01-01 00:00:00.000000,11.099045047260717,21.19002454769442,10.091036076986953,3.1780538303479458,6.303627573573176,0.19176776297885212,0.1641073072836009,0.3484600325773178,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009345154906202661,0.0005954892265831457,0.003074472456477073,66107,290729.08331870544,0.30763574491574924,0.07594052800000001,0.00018229625497135496
0x867bdc57d1b071fe5a9f670dd70b91e4269814d3,2025-01-01 01:01:59.000000,2026-06-30 14:48:35.000000,21526200,25431189,66901,66901,546,66901,1594484746.0770268,66901,23833.496451129682,7517.008456,56684.36385690947,200.36962366871822,3533694.984125,58165.807474,23,4,8,8,545.5740277777777,122.52930402930403,1.0,2.37834863940925,0.9989497712137704,0.00034379157262223286,1.0,true,false,2025-01-01 00:00:00.000000,11.110984141035681,21.189816478408787,10.078889240968504,3.1780538303479458,6.303669756407818,0.1898900924628855,0.1660432777304985,0.34181373203993504,0,1,1,0,0,0.0,0.000014947459679227516,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009216607151276827,0.0005971457242723854,0.0030646808283534277,66901,297187.3843822586,0.29623428852186084,0.061290989000000004,0.0001863845891993889
0xfc9928f6590d853752824b0b403a6ae36785e535,2025-01-01 00:00:35.000000,2026-06-30 14:47:11.000000,21525893,25431182,592302,276090,546,271030,1588344560.7174897,591969,2683.154963718522,206.275905,27783.87361291043,4.5089070141e-8,3952809.08288,2938.008034,3093,4,1872,1837,545.6156944444444,1084.8021978021977,2.1453221775507987,10.35492693810178,0.9988736246494528,0.005221998237385658,0.9994377868047044,true,false,2025-01-01 00:00:00.000000,13.291773607253074,21.18595815464646,7.89512123253464,8.037220031133012,6.303745985932922,0.09781184130066506,0.06939786554011715,0.24208273083118878,47650,66,2,17481,0,0.0,3.37665582760146e-6,0.0,0.17258864862907022,0.0,true,mev_bot,true,6,0.9753554694039784,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.9875266333728402,0.005882264904593018,0.0005075057085321966,0.011455050045120041,592037,2141240.8974661995,0.7675463907421493,0.148079715,0.001348093826389429
0x2c937e3b0ea4198303d85ae11e4ac5fe3181c990,2025-01-01 00:54:35.000000,2026-06-30 14:47:59.000000,21526163,25431186,65731,65731,545,65731,1586756431.7467568,65731,24140.153531009066,7402.641907,63222.33503201785,202.35589790942655,4486083.984375,57776.093217,23,4,8,8,545.57875,120.60733944954129,1.0,2.6189698814800844,0.9971115781577677,0.0003499110008975978,1.0,true,false,2025-01-01 00:00:00.000000,11.09334114830118,21.184957790181873,10.091673278555797,3.1780538303479458,6.30367839604597,0.1937539621321802,0.16433005359412584,0.3554809259359059,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,true,mev_bot,true,1,1.0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,1.0,0.0009246263074712893,0.0005953266649449951,0.0030708274683268755,65731,286305.2421328563,0.30189478036169476,0.068602563,0.00018043427233358145
